trace_id,face_id,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,set_id,x_face,x_face_nominal,dx,parent_fracture_id,normal_x,normal_y,normal_z,confidence
213,3,12.0,3.8219873905181885,6.40281343460083,12.0,3.5956308841705322,4.74737024307251,3,12.0,12.0,0.0,3816733,0.020970070734620094,-0.9905630350112915,0.1354442834854126,1.0
214,3,12.0,0.9367952346801758,6.5199875831604,12.0,2.1659208693507006,7.502017481273875,4,12.0,12.0,0.0,3865459,0.18047964572906494,0.6139522194862366,-0.7684332728385925,1.0
215,3,12.0,5.120227813720703,3.454031229019165,12.0,5.389643047374141,3.6004247673160346,4,12.0,12.0,0.0,3877443,0.39161619544029236,0.439309298992157,-0.8084825873374939,1.0
216,3,12.0,-2.858190395167327,-1.7763568394002505e-15,12.0,3.352832794189453,4.5659027099609375,4,12.0,12.0,0.0,3878550,0.28064313530921936,0.5685006380081177,-0.7733346223831177,1.0
217,3,12.0,-4.5655449315424175,5.513113103078933,12.0,3.3197569629205077,6.826447097531352,4,12.0,12.0,0.0,3912446,0.5335413217544556,0.13895349204540253,-0.8342815041542053,1.0
218,3,12.0,3.210005760192871,5.451934814453125,12.0,4.384718993508055,5.791337186472558,4,12.0,12.0,0.0,3918569,0.21547037363052368,0.2710503041744232,-0.9381387233734131,1.0
219,3,12.0,3.135892868041992,3.0456061363220215,12.0,5.324180238740616,3.889474349834765,4,12.0,12.0,0.0,3930309,-0.3252229690551758,0.3402434289455414,-0.8823063373565674,1.0
220,3,12.0,-4.6569400097737015,4.440892098500626e-16,12.0,-1.1561660766601562,1.562013864517212,4,12.0,12.0,0.0,3931480,-0.05981489270925522,0.40674033761024475,-0.9115834832191467,1.0
221,3,12.0,-4.587449159825496,5.479410616020106,12.0,-0.04662431424564062,7.957139118858652,4,12.0,12.0,0.0,3934136,0.17523141205310822,0.4715772271156311,-0.8642389178276062,1.0
222,3,12.0,-1.521254301071167,3.803650379180908,12.0,3.0549134718257793,7.020731870576609,4,12.0,12.0,0.0,3938383,-0.40469712018966675,0.5259121060371399,-0.7480887174606323,1.0
223,3,12.0,-3.890729997507915,0.0,12.0,4.393007822989066,5.778583750710916,4,12.0,12.0,0.0,3942815,-0.04994577541947365,0.5714163780212402,-0.8191390037536621,1.0
224,3,12.0,2.766144275665283,4.720550060272217,12.0,4.294363143515298,5.905534210014707,4,12.0,12.0,0.0,3949402,0.08691864460706711,0.6104511618614197,-0.7872703075408936,1.0
225,3,12.0,-0.4629146493027321,-8.881784197001252e-16,12.0,4.949806213378906,1.1133489608764648,4,12.0,12.0,0.0,3953454,0.8492937088012695,0.10636190325021744,-0.5170950889587402,1.0
226,3,12.0,3.9409494400024414,4.149537086486816,12.0,5.179787480943266,4.326360124887312,4,12.0,12.0,0.0,3958105,0.0751589983701706,0.14090123772621155,-0.9871666431427002,1.0
227,3,12.0,-5.285195827484131,2.5082385540008545,12.0,-3.6600136756896973,6.460206031799316,4,12.0,12.0,0.0,3978596,-0.5760886669158936,0.7559612989425659,-0.3108767569065094,1.0
228,3,12.0,-1.5425214767456055,4.377224445343018,12.0,4.391654311925846,5.780666302467711,4,12.0,12.0,0.0,3982313,-0.09202796220779419,0.22917592525482178,-0.9690248966217041,1.0
229,3,12.0,-5.243027605877697,4.176270936888491,12.0,4.620571186391107,5.428448096032476,4,12.0,12.0,0.0,3992991,-0.3026297986507416,0.12003307789564133,-0.9455195665359497,1.0
230,3,12.0,-0.7718665138902492,-4.440892098500626e-16,12.0,4.250354560158314,5.952111132329879,4,12.0,12.0,0.0,4000087,0.039077028632164,0.7636996507644653,-0.6443879008293152,1.0
231,3,12.0,-5.435159832506541,3.3994464100663695,12.0,4.0559164900956866,6.157896599472866,4,12.0,12.0,0.0,4002460,0.3861214816570282,0.2574440836906433,-0.885794997215271,1.0
232,3,12.0,3.2155213356018066,3.6418051719665527,12.0,4.698120735006879,5.309128089645386,4,12.0,12.0,0.0,4013208,0.14460940659046173,0.7394354343414307,-0.6575129628181458,1.0
233,3,12.0,-4.2224543222024575,0.0,12.0,-4.020817756652832,0.32682037353515625,4,12.0,12.0,0.0,4051948,0.4293522536754608,0.7686217427253723,-0.4742122292518616,1.0
234,3,12.0,-1.546531306266047,7.717691840579917,12.0,2.0076980590820312,7.35832405090332,4,12.0,12.0,0.0,4061530,-0.41351577639579773,-0.09159330278635025,-0.9058782458305359,1.0
235,3,12.0,-2.7278127670288086,2.687042713165283,12.0,-1.0910190343856812,3.6221866607666016,4,12.0,12.0,0.0,4062874,0.17927798628807068,0.4880351424217224,-0.8542137145996094,1.0
236,3,12.0,-4.1158064687664595,6.094511444323063,12.0,3.97991292754487,6.238335726537924,4,12.0,12.0,0.0,4068000,-0.1404237151145935,0.017586663365364075,-0.9899352788925171,1.0
237,3,12.0,-3.474799633026123,2.6366465091705322,12.0,-1.3708209991455078,4.570569038391113,4,12.0,12.0,0.0,4072330,0.3019239604473114,0.6451455354690552,-0.7018754482269287,1.0
238,3,12.0,-4.407878162962241,5.7557038101793605,12.0,1.9459815400614353,7.606603967517351,4,12.0,12.0,0.0,4078059,0.5304339528083801,0.23709075152873993,-0.813896656036377,1.0
239,3,12.0,-4.059216129498683,0.0,12.0,-0.5466690063476562,3.6121463775634766,4,12.0,12.0,0.0,4080215,0.09924877434968948,0.7133820652961731,-0.6937115788459778,1.0
240,3,12.0,1.500636100769043,0.48306751251220703,12.0,5.286638262719229,4.05524011397512,4,12.0,12.0,0.0,4096150,-0.3566402792930603,0.6411406397819519,-0.6795192360877991,1.0
241,3,12.0,-1.6000265055025205,0.0,12.0,0.8380575180053711,1.6469755172729492,4,12.0,12.0,0.0,4140642,-0.31182101368904114,0.5318594574928284,-0.7873329520225525,1.0
242,3,12.0,0.7461206912994385,7.071294784545898,12.0,3.6777314659210774,6.558152484759066,5,12.0,12.0,0.0,4165193,-0.7857524752616882,-0.10664656013250351,-0.6092779040336609,1.0
243,3,12.0,5.025179386138916,0.33797013759613037,12.0,5.075207268120996,0.11052204213447586,5,12.0,12.0,0.0,4549611,-0.8193385601043701,-0.5599255561828613,-0.12315738946199417,1.0
244,3,12.0,0.47425301851767254,7.9183689723447,12.0,1.947890043258667,7.010952949523926,5,12.0,12.0,0.0,4686873,-0.8647034764289856,-0.26336345076560974,-0.42770031094551086,1.0
245,3,12.0,3.7417030334472656,3.244724988937378,12.0,4.631048202514648,1.5121328830718994,5,12.0,12.0,0.0,4734941,-0.789479672908783,-0.5460421442985535,-0.2802852690219879,1.0
246,3,12.0,-1.4067069292068481,3.2263834476470947,12.0,0.9237126111984253,1.3664205074310303,5,12.0,12.0,0.0,4771972,-0.7326000928878784,-0.42459553480148315,-0.5319921970367432,1.0
247,3,12.0,3.1325368881225586,5.127959251403809,12.0,5.212549209594727,3.424522638320923,5,12.0,12.0,0.0,4780731,-0.7250521779060364,-0.43635377287864685,-0.5328177213668823,1.0
248,3,12.0,1.8874521255493164,6.675509929656982,12.0,3.881944983843714,6.34202107505577,5,12.0,12.0,0.0,4829848,-0.8667784333229065,-0.0822422131896019,-0.4918651878833771,1.0
249,4,15.0,-1.3331746849209205,0.0,15.0,-1.2775452136993408,0.9682385921478271,1,15.0,15.0,0.0,71492,-0.5522199273109436,0.8323258757591248,-0.04782065749168396,1.0
250,4,15.0,-2.6886730194091797,3.32452392578125,15.0,-1.8723411560058594,5.882359504699707,1,15.0,15.0,0.0,236067,-0.3976301848888397,0.8741082549095154,-0.27897125482559204,1.0
251,4,15.0,-0.26110961774347574,4.440892098500626e-16,15.0,0.2701178789138794,1.0486462116241455,1,15.0,15.0,0.0,246678,-0.3112524747848511,0.8477541208267212,-0.42945876717567444,1.0
252,4,15.0,-2.37966251373291,2.3650763034820557,15.0,-1.2214018106460571,5.830202102661133,1,15.0,15.0,0.0,357596,-0.15397301316261292,0.9371088147163391,-0.31324008107185364,1.0
253,4,15.0,3.4254820250402993,-2.220446049250313e-16,15.0,3.520420551300049,0.7603646516799927,1,15.0,15.0,0.0,453199,-0.6278699636459351,0.772321343421936,-0.09643147140741348,1.0
254,4,15.0,-0.7047027349472046,2.9809374809265137,15.0,0.7209970951080322,6.880894184112549,1,15.0,15.0,0.0,528342,-0.38144272565841675,0.868198037147522,-0.3173855245113373,1.0
255,4,15.0,0.8454524074466436,5.551115123125783e-17,15.0,-0.09759777784347534,3.483856678009033,1,15.0,15.0,0.0,690227,-0.7260154485702515,0.6637890934944153,0.17968204617500305,1.0
256,4,15.0,-1.2695086002349854,0.9542874097824097,15.0,-2.1082558631896973,4.330492973327637,1,15.0,15.0,0.0,728142,-0.5902771353721619,0.7833883762359619,0.1946163773536682,1.0
257,4,15.0,-1.041090726852417,7.448968887329102,15.0,-1.1194526302588317,7.836463236198426,1,15.0,15.0,0.0,751232,-0.7555550336837769,0.6420873999595642,0.12984757125377655,1.0
258,4,15.0,-2.594104766845703,2.8409526348114014,15.0,0.5668549537658691,2.213904619216919,2,15.0,15.0,0.0,958507,0.9607229828834534,-0.053998034447431564,-0.27220508456230164,1.0
259,4,15.0,2.4034743309020996,1.1395248174667358,15.0,2.2532156330939355,2.220446049250313e-16,2,15.0,15.0,0.0,1051994,0.852656900882721,-0.5179874897003174,0.06830228865146637,1.0
260,4,15.0,2.1183247566223145,4.034214496612549,15.0,2.894835948944092,2.0868465900421143,2,15.0,15.0,0.0,1052354,0.7738395929336548,-0.5883335471153259,-0.23459745943546295,1.0
261,4,15.0,1.6420042514801025,6.724514007568359,15.0,1.886216163635254,4.001119613647461,2,15.0,15.0,0.0,1060203,0.8642375469207764,-0.50107342004776,-0.04493219405412674,1.0
262,4,15.0,3.0349388122558594,5.733509063720703,15.0,1.4871902465820312,3.835585832595825,2,15.0,15.0,0.0,1208841,0.9660347700119019,-0.20026330649852753,0.16331392526626587,1.0
263,4,15.0,-2.6444313526153564,4.458786964416504,15.0,-4.519360542297363,3.7976276874542236,2,15.0,15.0,0.0,1272402,0.9598832726478577,-0.09324993938207626,0.26444011926651,1.0
264,4,15.0,-0.27382177114486694,3.240323543548584,15.0,-0.7579806447029114,1.6332221031188965,2,15.0,15.0,0.0,1273121,0.6861276626586914,-0.6965581178665161,0.209846630692482,1.0
265,4,15.0,2.4359090328216553,3.528346300125122,15.0,2.3282454013824463,1.5254576206207275,2,15.0,15.0,0.0,1294210,0.9015581011772156,-0.43203428387641907,0.023223623633384705,1.0
266,4,15.0,-2.9284348000538927,7.113514517183081,15.0,-2.7529499530792236,6.283968448638916,2,15.0,15.0,0.0,1371889,0.8405000567436218,-0.5300805568695068,-0.1121349111199379,1.0
267,4,15.0,-3.9827582681671396,6.235324331964085,15.0,-3.9841361045837402,6.044212818145752,2,15.0,15.0,0.0,1415133,0.8488339781761169,-0.5286458134651184,0.0038113417103886604,1.0
268,4,15.0,2.203950881958008,4.7511820793151855,15.0,5.343857542794169,0.9141921037983298,2,15.0,15.0,0.0,1663915,0.9457669854164124,-0.25139907002449036,-0.2057262808084488,1.0
269,4,15.0,-1.3970849514007568,1.8871984481811523,15.0,-3.200500726699829,1.8974640369415283,2,15.0,15.0,0.0,1702331,0.8869094848632812,0.002629453781992197,0.46193578839302063,1.0
270,4,15.0,-4.395435623472896,5.7748482657931035,15.0,-5.445970609045044,3.3517116655543973,2,15.0,15.0,0.0,1923753,0.8247798681259155,-0.5187956690788269,0.22492048144340515,1.0
271,4,15.0,4.895274639129639,0.539147138595581,15.0,5.12508708764175,0.2597380355995621,2,15.0,15.0,0.0,1981860,0.8809898495674133,-0.3654128313064575,-0.30055004358291626,1.0
272,4,15.0,-5.446614004204572,1.3635398210155372,15.0,-4.411770820617676,2.0544424057006836,2,15.0,15.0,0.0,2178596,0.9973962903022766,0.0400426909327507,-0.05997646972537041,1.0
273,4,15.0,-0.33228058099293944,7.931240634487089,15.0,-0.2664470672607422,7.79786491394043,2,15.0,15.0,0.0,2219402,0.9689868092536926,-0.22158898413181305,-0.10937509685754776,1.0
274,4,15.0,-1.458869218826294,7.300135612487793,15.0,-0.5570155195957225,0.0,3,15.0,15.0,0.0,2573061,-0.6834908723831177,-0.7244517207145691,-0.08949825912714005,1.0
275,4,15.0,0.8915424346923828,6.303260803222656,15.0,0.6707520484924316,4.528425216674805,3,15.0,15.0,0.0,2588057,-0.20425674319267273,-0.9714295268058777,0.12084626406431198,1.0
276,4,15.0,0.8920636177062988,6.6871514320373535,15.0,1.0608482360839844,5.914262294769287,3,15.0,15.0,0.0,2594444,-0.2229471206665039,-0.9523851871490479,-0.2079833298921585,1.0
277,4,15.0,1.5145715712401455,7.726579903941244,15.0,1.762736439704895,6.210211753845215,3,15.0,15.0,0.0,2670719,-0.5733795762062073,-0.8085336685180664,-0.13232244551181793,1.0
278,4,15.0,-3.7418745345348476,6.490266029527238,15.0,-2.3544936173119595,8.881784197001252e-16,3,15.0,15.0,0.0,2673183,-0.4985293745994568,-0.8477209806442261,-0.1812116503715515,1.0
279,4,15.0,2.843480110168457,4.360343933105469,15.0,3.555469512939453,2.479326009750366,3,15.0,15.0,0.0,2842434,-0.48076722025871277,-0.8200675845146179,-0.31040623784065247,1.0
280,4,15.0,1.6205071210861206,6.370644569396973,15.0,2.1019856929779053,4.971076011657715,3,15.0,15.0,0.0,3055001,-0.7496485710144043,-0.6258376836776733,-0.2153002917766571,1.0
281,4,15.0,4.423636436462402,4.160076141357422,15.0,4.914186477661133,2.522264003753662,3,15.0,15.0,0.0,3105872,-0.5299605131149292,-0.812366247177124,-0.2433164268732071,1.0
282,4,15.0,3.0633301044475796,7.014557569097752,15.0,3.131085157394409,6.06557035446167,3,15.0,15.0,0.0,3173475,-0.5315353870391846,-0.8448854088783264,-0.060322485864162445,1.0
283,4,15.0,1.9873374426384405,7.588741605235537,15.0,1.9694390296936035,7.188061237335205,3,15.0,15.0,0.0,3187953,-0.681218147277832,-0.7313511967658997,0.032669514417648315,1.0
284,4,15.0,0.2683129906654358,5.076632022857666,15.0,-1.5238001346588135,1.403998851776123,3,15.0,15.0,0.0,3227732,-0.7050274014472961,-0.6373486518859863,0.31100326776504517,1.0
285,4,15.0,-4.980360071506578,4.799665608994041,15.0,-5.2435302734375,3.7377848625183105,3,15.0,15.0,0.0,3290074,-0.18526369333267212,-0.9538323879241943,0.2363920360803604,1.0
286,4,15.0,-4.467489242553711,1.1049785614013672,15.0,-4.361830666120781,0.0,3,15.0,15.0,0.0,3372684,0.08124697953462601,-0.9921684861183167,-0.09487183392047882,1.0
287,4,15.0,-3.2276337146759033,5.202095985412598,15.0,-2.507660150527954,3.1500356197357178,3,15.0,15.0,0.0,3375620,-0.6324527859687805,-0.7309168577194214,-0.256445050239563,1.0
288,4,15.0,2.0954298074535527,7.53624952454185,15.0,2.276045083999634,7.150356292724609,3,15.0,15.0,0.0,3381632,-0.08244096487760544,-0.9026211500167847,-0.4224671721458435,1.0
289,4,15.0,-2.1978561878204346,3.1070003509521484,15.0,-3.7513301372528076,1.1949251890182495,3,15.0,15.0,0.0,3613252,-0.6356648206710815,-0.5991463661193848,0.486779123544693,1.0
290,4,15.0,-0.8843604701523897,7.881187357014625,15.0,-1.2409029006958008,6.2980546951293945,3,15.0,15.0,0.0,3617813,-0.5085654854774475,-0.8399843573570251,0.18917563557624817,1.0
291,4,15.0,-1.6795827150344849,3.4158568382263184,15.0,-2.285947322845459,0.911128044128418,3,15.0,15.0,0.0,3617869,0.03813822939991951,-0.9712178111076355,0.23512008786201477,1.0
292,4,15.0,1.3063791990280151,0.5704544186592102,15.0,1.2695272160642386,0.0,3,15.0,15.0,0.0,3678789,-0.515384316444397,-0.855176568031311,0.05524535849690437,1.0
293,4,15.0,-2.0580332279205322,7.05409574508667,15.0,0.8568239212036133,5.0491814613342285,3,15.0,15.0,0.0,3688713,-0.6229667663574219,-0.4433087706565857,-0.6445073485374451,1.0
294,4,15.0,1.746037483215332,1.170870065689087,15.0,2.0752802426742605,0.0,3,15.0,15.0,0.0,3719194,-0.7568071484565735,-0.6292344331741333,-0.1769375503063202,1.0
295,4,15.0,-1.200244426727295,2.970632791519165,15.0,-2.471944808959961,1.4653360843658447,3,15.0,15.0,0.0,3843107,-0.5555657744407654,-0.6351532340049744,0.5365883111953735,1.0
296,4,15.0,-0.49039745330810547,6.0843095779418945,15.0,1.5520512376502071,7.716156737117612,4,15.0,15.0,0.0,3865459,0.18047964572906494,0.6139522194862366,-0.7684332728385925,1.0
297,4,15.0,3.31905838993924,0.0,15.0,5.137152045957606,0.29583048257536193,4,15.0,15.0,0.0,3877844,0.21458177268505096,0.15686140954494476,-0.9640275835990906,1.0
298,4,15.0,-4.339155730604988,-8.881784197001252e-16,15.0,0.26470470428466797,3.3844308853149414,4,15.0,15.0,0.0,3878550,0.28064313530921936,0.5685006380081177,-0.7733346223831177,1.0
299,4,15.0,4.876170315275697,8.881784197001252e-16,15.0,5.2686600593783215,0.6892380582188053,4,15.0,15.0,0.0,3923794,0.014985878951847553,0.8688835501670837,-0.49478963017463684,1.0
300,4,15.0,4.486421585083008,2.460592746734619,15.0,5.510952510871052,2.8556822015648056,4,15.0,15.0,0.0,3930309,-0.3252229690551758,0.3402434289455414,-0.8823063373565674,1.0
301,4,15.0,-3.5700604136750407,6.642828655857448,15.0,-1.655996273782744,7.687249424009645,4,15.0,15.0,0.0,3934136,0.17523141205310822,0.4715772271156311,-0.8642389178276062,1.0
302,4,15.0,-3.6285086954131596,-4.440892098500626e-16,15.0,4.474807304470032,5.65272467316646,4,15.0,15.0,0.0,3942815,-0.04994577541947365,0.5714163780212402,-0.8191390037536621,1.0
303,4,15.0,-5.315176550087024,3.9292299377903346,15.0,4.294131228938305,5.905779659116046,4,15.0,15.0,0.0,3953454,0.8492937088012695,0.10636190325021744,-0.5170950889587402,1.0
304,4,15.0,3.6970129013061523,4.343127250671387,15.0,5.089007282658464,4.541810778425151,4,15.0,15.0,0.0,3958105,0.0751589983701706,0.14090123772621155,-0.9871666431427002,1.0
305,4,15.0,4.396080017089844,5.009727954864502,15.0,4.574449000300081,5.499413042150152,4,15.0,15.0,0.0,3972906,0.49897804856300354,0.8142775297164917,-0.2966024875640869,1.0
306,4,15.0,-2.1144533157348633,3.95705246925354,15.0,4.552154566547143,5.533715910771312,4,15.0,15.0,0.0,3982313,-0.09202796220779419,0.22917592525482178,-0.9690248966217041,1.0
307,4,15.0,-5.483607333431785,3.1855275421040496,15.0,5.094645400234468,4.52842970921156,4,15.0,15.0,0.0,3992991,-0.3026297986507416,0.12003307789564133,-0.9455195665359497,1.0
308,4,15.0,-4.354698181152344,2.751335859298706,15.0,1.283839225769043,3.1566317081451416,4,15.0,15.0,0.0,3999963,0.34451115131378174,0.06730564683675766,-0.9363663792610168,1.0
309,4,15.0,-0.8029825091362,0.1450490951538086,15.0,2.5169665813446045,4.0797038078308105,4,15.0,15.0,0.0,4000087,0.039077028632164,0.7636996507644653,-0.6443879008293152,1.0
310,4,15.0,-4.961310517129473,4.844876337960239,15.0,2.5510082244873047,7.028227806091309,4,15.0,15.0,0.0,4002460,0.3861214816570282,0.2574440836906433,-0.885794997215271,1.0
311,4,15.0,1.1446566581726074,1.9727239608764648,15.0,4.45037519734815,5.690316628630663,4,15.0,15.0,0.0,4013208,0.14460940659046173,0.7394354343414307,-0.6575129628181458,1.0
312,4,15.0,-4.468327523457571,5.662694653979946,15.0,4.366320123193326,5.819646227113742,4,15.0,15.0,0.0,4068000,-0.1404237151145935,0.017586663365364075,-0.9899352788925171,1.0
313,4,15.0,-5.525406360626221,2.0422847270965576,15.0,-0.6061468124389648,6.563939094543457,4,15.0,15.0,0.0,4072330,0.3019239604473114,0.6451455354690552,-0.7018754482269287,1.0
314,4,15.0,-4.476591861445556,-3.552713678800501e-15,15.0,-0.9517745971679688,3.624765396118164,4,15.0,15.0,0.0,4080215,0.09924877434968948,0.7133820652961731,-0.6937115788459778,1.0
315,4,15.0,-3.8014438113066946,6.427220292424847,15.0,-0.5645546913146973,6.6064372062683105,4,15.0,15.0,0.0,4095344,0.1729995459318161,0.054448775947093964,-0.9834157228469849,1.0
316,4,15.0,2.0897912979125977,5.946675777435303,15.0,3.6883143083101566,6.546952028161056,4,15.0,15.0,0.0,4095432,0.03573263809084892,0.3513251543045044,-0.9355713725090027,1.0
317,4,15.0,3.9389071464538574,1.209101676940918,15.0,5.026271343231201,2.2350525856018066,4,15.0,15.0,0.0,4096150,-0.3566402792930603,0.6411406397819519,-0.6795192360877991,1.0
318,4,15.0,4.89367931948219,-2.220446049250313e-16,15.0,5.058652876871238,0.06099941033115264,4,15.0,15.0,0.0,4135894,0.39303794503211975,0.31889474391937256,-0.8624542355537415,1.0
319,4,15.0,-5.307799885476619,0.8063252508233891,15.0,-3.489408493041992,1.1351112127304077,4,15.0,15.0,0.0,4140972,-0.2288881242275238,0.17320290207862854,-0.9579201340675354,1.0
320,4,15.0,-4.003262000075001,0.0,15.0,-1.7833023071289062,1.39752197265625,4,15.0,15.0,0.0,4141204,0.016892949119210243,0.5326743721961975,-0.8461517095565796,1.0
321,4,15.0,3.4939212799072266,5.0964274406433105,15.0,5.383681554162922,3.6267476086340364,5,15.0,15.0,0.0,4229686,-0.8290077447891235,-0.3433189392089844,-0.4414501488208771,1.0
322,4,15.0,0.8843501806259155,7.420877456665039,15.0,3.331390857696533,5.6384477615356445,5,15.0,15.0,0.0,4287400,-0.7974923253059387,-0.35522130131721497,-0.4876718521118164,1.0
323,4,15.0,-5.505150714277294,2.979927025222841,15.0,-5.4792327880859375,2.967848300933838,5,15.0,15.0,0.0,4295503,-0.6751033067703247,-0.31162703037261963,-0.6686733961105347,1.0
324,4,15.0,-2.746264934539795,0.6245552897453308,15.0,-2.5504403114318848,0.2548377513885498,5,15.0,15.0,0.0,4302011,-0.7965083718299866,-0.5343075394630432,-0.28300145268440247,1.0
325,4,15.0,-5.334918524054926,3.84205968871864,15.0,-5.025543689727783,3.6421499252319336,5,15.0,15.0,0.0,4505689,-0.8795238137245178,-0.25825923681259155,-0.3996748626232147,1.0
326,4,15.0,-1.2711783647537231,3.289124011993408,15.0,3.3805675534166015,-4.440892098500626e-16,5,15.0,15.0,0.0,4542288,-0.7951066493988037,-0.3501342535018921,-0.49518829584121704,1.0
327,4,15.0,-2.213059663772583,7.379693031311035,15.0,-1.3626601696014404,1.3180952072143555,5,15.0,15.0,0.0,4653284,-0.8904370665550232,-0.45069268345832825,-0.06322900950908661,1.0
328,4,15.0,-0.9849846363067627,3.217864751815796,15.0,0.8878506422042847,2.612297296524048,5,15.0,15.0,0.0,4841142,-0.9429907202720642,-0.10239489376544952,-0.3166761100292206,1.0
329,4,15.0,1.4376680850982666,2.7080838680267334,15.0,2.618112802505493,0.6823279857635498,5,15.0,15.0,0.0,4845386,-0.7901480197906494,-0.529565691947937,-0.30858752131462097,1.0
