type,x1,y1,z1,x2,y2,z2
Trace,-25.0,1.9469909822840021,3.6063233593625004,-25.0,1.222216458046012,0.008722090989141673
Trace,-25.0,0.22482842842547107,-0.8263186096924229,-25.0,0.4228014032553746,-4.0
Trace,-25.0,3.805327304646194,2.4231100184134045,-25.0,3.7965646692688737,0.01747593119197699
Trace,-25.0,-2.2598867508410256,3.456385605445303,-25.0,-2.9772682064554856,1.1668171975823227
Trace,-25.0,-3.913774049063331,2.3083343751747383,-25.0,-3.6521281721138563,1.914016163901729
Trace,-25.0,-0.20803086455155798,2.946947167312989,-25.0,-0.19685556121154488,0.9575243432134228
Trace,-25.0,1.1707892931551611,-2.633220294506818,-25.0,0.9124811185700225,-4.0
Trace,-25.0,1.29380526213434,0.06190918688031721,-25.0,-0.7713005513645312,-0.7274989761646176
Trace,-25.0,4.894243668240267,0.2996955181719132,-25.0,5.164070389660297,-3.62364266996225
Trace,-25.0,4.540061357453208,-2.5330079200922437,-25.0,5.097467721162209,-3.822885190451539
Trace,-25.0,-0.9031557032361482,3.8794833917010796,-25.0,-0.9085262684158086,-3.464902249172868
Trace,-25.0,-1.8911108739426827,2.7353661043370288,-25.0,-1.7236132477268142,-0.7137875136205103
Trace,-25.0,4.60852987960053,-2.7555126584106246,-25.0,5.255349161048867,-3.350581351418432
Trace,-25.0,3.250808035093578,-3.2702106040588665,-25.0,3.2335951209828355,-4.0
Trace,-25.0,-0.3288530891537532,-0.725527061737381,-25.0,-0.7511625679903821,-2.905205054199306
Trace,-25.0,-2.664151926149626,0.03975159105075665,-25.0,0.04677628211672054,-4.0
Trace,-25.0,-4.095361486216103,0.7849623629929667,-25.0,-5.50669095583246,-1.0530546170212816
Trace,-25.0,4.616718994767264,1.4343751269544442,-25.0,5.412034246552101,-0.9642068898683248
Trace,-25.0,3.34589624778246,0.029095189714804404,-25.0,3.738451692255082,-2.7264604232088896
Trace,-25.0,4.860205602003631,-1.7697299769515205,-25.0,4.302455859552414,-2.434554430450646
Trace,-25.0,-2.5015767567822715,2.9094105635217375,-25.0,-2.4531314496327665,2.6993203252876072
Trace,-25.0,-0.18479473969865134,3.6455053130816903,-25.0,-0.3351791429206388,2.1997945514421966
Trace,-25.0,-4.676343984759299,1.3426343262750235,-25.0,-3.039290028270462,-4.0
Trace,-25.0,0.797056060892492,0.5664638010113182,-25.0,0.6762715362247113,0.20137256441791143
Trace,-25.0,-2.449611587153031,0.7772228987636995,-25.0,-1.9116289067487866,-2.8532827558205067
Trace,-25.0,3.2865229592319127,1.2012635236007987,-25.0,4.277281595968055,-0.48223167674179135
Trace,-25.0,-1.44515848365175,-2.291574214265964,-25.0,-1.1928496524195331,-4.0
Trace,-25.0,2.299846455174186,-0.775903422381655,-25.0,3.021307025322953,-2.381630811026271
Trace,-25.0,1.4952292219878882,-3.1576836390697087,-25.0,1.3411891402022775,-4.0
Trace,-25.0,-3.171663825873193,0.10357082629939862,-25.0,-2.775463554624545,-3.8537531491822583
Trace,-25.0,-5.339630561602278,-0.17874648782099595,-25.0,-5.30184684043835,-0.17757899384844175
Trace,-25.0,1.1539318571643857,3.2721739630732296,-25.0,2.576833242396071,3.3024692023715563
Trace,-25.0,-5.468633210427618,-0.7483542521625891,-25.0,0.16110141087611166,3.946760243068786
Trace,-25.0,2.727963634274583,-3.351793605733815,-25.0,4.098615282090448,-2.8537455335652036
Trace,-25.0,-2.468736387562723,-4.0,-25.0,5.245781016380975,0.16973589912888004
Trace,-25.0,-0.3415312871114673,-2.970298671558945,-25.0,0.5884771901072818,-0.8003227956692249
Trace,-25.0,-5.521638077468756,-1.3731447016852933,-25.0,5.506232123602866,-1.043228802339973
Trace,-25.0,0.34128434388725143,-4.0,-25.0,3.7988480967274443,-2.086906570778055
Trace,-25.0,-5.217559976346019,-3.463628059263885,-25.0,4.106384118187465,-3.7848753098853756
Trace,-25.0,-5.451936151696637,-2.5955587172320858,-25.0,2.9446977827893055,-3.670378296868196
Trace,-25.0,-5.528165658616375,-1.5129317491874101,-25.0,-4.04957186581586,-0.7892502883014347
Trace,-25.0,-4.412528242720137,-4.0,-25.0,5.094162659325664,0.5295750516990153
Trace,-25.0,2.728878769544468,-4.0,-25.0,5.473672400950196,-2.428512308327739
Trace,-25.0,-3.681946246435382,2.553691534674906,-25.0,0.2859543178158083,3.9354407068172086
Trace,-25.0,4.3333263894800185,-4.0,-25.0,5.24423662711442,-3.383824603078623
Trace,-25.0,-5.50178548496571,-0.9480047871435362,-25.0,0.8592404234136163,3.8834648817130777
Trace,-25.0,-5.522179116120446,-2.05573076343403,-25.0,-2.9080167637868497,-1.7842514437438322
Trace,-25.0,-3.635534128325844,-3.941158132457488,-25.0,0.22628889826166776,-3.5214092160444657
Trace,-25.0,-4.08192258866431,2.130372769263267,-25.0,0.46946741754387405,3.9188028628460265
Trace,-25.0,-5.514643066487908,-1.2233477232725214,-25.0,0.08274769009016936,1.3359358456642019
Trace,-25.0,-0.5192947422735505,-2.4648442130841173,-25.0,5.1311378335393325,0.4418210645592799
